CRSP_PERMCO,Compustat_GVKEY,BoardEx_boardID,TICKER,RP_entityID
53652,180683,1679682,IBIO,BEA527
13094,030233,15395,IBIS,NaN
13657,024466,15383,IBKC,NaN
52295,176701,1051740,IBKR,DF532D
20990,006066,16506,IBM,8D4486
11264,019024,16202,IBNKQ,NaN
31854,022086,16495,IBOC,B46E12
54750,019516,2044148,IBP,3B8484
55364,347007,2312903,IBRX,33570F
54377,017451,1944082,IBTX,8E93A4
11699,025314,17058,IC5,NaN
7343,012874,593185,ICAD,C2E39B
55171,022201,2208288,ICBK,0A7650
9146,013235,15675,ICCC,F43B50
55887,029598,2648072,ICCH,3A56AE
35201,122096,16140,ICCI,NaN
59176,033549,3512224,ICCT,NaN
54482,018115,1967805,ICEL,NaN
51205,174637,824791,ICFI,2571FA
46280,266316,484988,ICGN,NaN
41256,142251,16892,ICH,NaN
55822,029191,2577361,ICHR,C3CC59
54612,186748,2004768,ICLD,NaN
53290,177576,1607885,ICLK,7.70E+56
54732,019752,2041819,ICMB,9E3045
48794,162283,746499,ICO,9F681B
2267,005826,15439,ICOC,NaN
47020,152170,890021,ICOPQ,NaN
10965,024110,15455,ICOS,WE7WTO
54224,014320,1895298,ICPT,83B1C8
10986,024190,16215,ICST,NaN
14727,063054,15458,ICTG,NaN
57760,037783,3335015,ICU,NaN
11440,025110,15462,ICUI,182BE7
52861,178805,646686,ICXT,NaN
15124,063959,32673,ID,41578A
20965,005870,15470,IDA,57AD32
59133,345764,3311547,IDAI,6E25CE
5599,004666,16283,IDC,E13F8C
10513,020983,246407,IDEV,NaN
32077,065469,15875,IDGR,NaN
45420,148169,483527,IDIX,NaN
20528,013166,15888,IDMCQ,NaN
11221,164605,10859,IDMI,NaN
36373,126020,16253,IDN,0A77DB
12101,028184,26845,IDPIQ,NaN
59241,066246,3516149,IDR,57AD32
14932,061925,15879,IDSA,NaN
14442,062396,15501,IDT,A37D68
6867,006003,16217,IDTI,NaN
14223,061721,13767,IDWK,NaN
58627,183565,3432273,IDWM,NaN
14145,061566,15504,IDXC,NaN
10989,024197,15486,IDXX,B7EB38
56743,035136,3035624,IDYA,CF073E
11963,005831,15505,IEC,F70C58
20097,013709,1912,IEP,557DEB
34633,066371,494180,IESC,C9C62A
22075,015267,15484,IEX,1870EA
5270,016896,16322,IFCJ,NaN
20991,006078,16530,IFF,485445
14112,061518,16893,IFIN,NaN
52768,174066,893083,IFLG,NaN
10478,020296,15524,IFLO,NaN
55863,030262,2321092,IFMK,DC1C6C
11903,026557,15938,IFOX,NaN
45177,160343,576277,IFS,893148
53666,185416,1686767,IFT,CD0B3C
11932,027771,16144,IFUL,NaN
57443,037056,3275336,IGAC,194170
57443,037056,3275336,IGACU,194170
50471,166491,925744,IGC,968A6A
42414,146036,15622,IGI,NaN
56890,035639,3082859,IGMS,133644
57750,037928,3336602,IGNYU,299D07
37730,137434,20928,IGOI,354A8E
44899,260847,863198,IGR,7E988D
5132,006097,16533,IGT,F33B3C
59084,039617,3485388,IGTA,NaN
59084,039617,3485388,IGTAU,NaN
15238,064165,15536,IGTE,NaN
18314,130762,16440,IH9,NaN
59181,284719,1588902,IHL,588C71
34835,113439,20326,IHR,002ACC
56830,003105,3058565,IHRT,0A59F8
48792,162906,586129,IHS,NaN
21495,008987,84231,IHT,F7AF22
44391,156519,863197,IIA,6FFA62
57634,037563,3315860,IIIIU,4D141B
7518,004498,16168,IIIN,3C8A04
56411,033638,2829269,IIIV,1CF3A8
53075,180395,1106041,IILG,NaN
21594,009590,27535,IIN,04996E
15670,062285,15867,IINT,NaN
14396,062285,15867,IINT,NaN
13412,030945,23941,IIONQ,NaN
55816,028670,2574189,IIPR,657097
47441,160797,480365,IKAN,NaN
20040,001246,15557,IKN,NaN
58118,038469,3372545,IKNA,9E8F28
57635,036787,3317827,IKT,4AF88C
53484,184676,1656526,IL,NaN
21848,011056,32180,ILA,0976FF
43797,021132,1821,ILEIQ,NaN
17457,126976,1821,ILEIQ,NaN
53075,180395,1106041,ILG,NaN
15860,065930,16361,ILIU,NaN
58430,021155,2908220,ILLM,NaN
17193,124677,2908220,ILLM,NaN
37938,138205,15581,ILMN,E6D89E
34698,066690,10096,ILNC,NaN
56211,032751,2761520,ILPT,FA36A4
45717,160597,631140,ILSE,NaN
15350,064412,15567,ILXO,NaN
9689,014260,15587,ILXRQ,NaN
13136,030312,15632,IMAX,ED84A3
11005,024234,32299,IMBIQ,NaN
54308,133048,1923324,IMCB,NaN
11209,024699,15637,IMCL,NaN
8265,004675,15750,IMDC,NaN
7247,005970,15750,IMDC,NaN
54956,021008,2127503,IMDZ,NaN
2360,006039,16369,IMGC,NaN
58575,039203,3422988,IMGO,D76D75
53933,187722,1735233,IMI,709DB5
9522,012972,16043,IMKTA,04CCCD
45084,157758,464813,IMMCQ,NaN
16494,120051,15674,IMMP,81DBC6
17346,126318,15649,IMMR,6.00E+19
6560,005902,15684,IMMU,NaN
59085,039677,3487642,IMMX,NaN
57444,037035,3275872,IMNM,9667C6
37489,002990,6209,IMNN,NaN
7449,002990,6209,IMNN,NaN
50197,018566,67689,IMNPQ,385C29
10580,021659,15680,IMNR,NaN
37940,137662,15626,IMNY,NaN
20972,005903,15708,IMO,43BCDD
14074,061444,17135,IMPCQ,NaN
54916,020884,2079601,IMPR,NaN
53919,187490,1732906,IMPV,NaN
58576,039189,3430128,IMRX,5F45A0
54806,063800,2059247,IMS,NaN
54069,175013,1822260,IMUC,134459
54835,331856,2062001,IMUX,64636E
56412,183669,1221537,IMV,C140A9
56742,035982,3031034,IMVT,615B6D
55849,033911,2606810,IMXI,32C8CD
58577,037352,3430157,INAB,4B6622
58763,039409,3443801,INAQU,NaN
54332,162293,1934678,INBK,5B97B2
15094,061880,750822,INBP,BE64AF
57629,035422,3317877,INBS,NaN
9652,016974,574218,INCB,34BED7
30033,029127,15783,INCY,6CC55E
2405,005999,15783,INCY,6CC55E
8179,016889,1053695,INDB,0ACF5D
58465,038995,3067388,INDI,NaN
55395,349972,2517786,INDP,NaN
37929,175533,9355,INFIQ,NaN
52376,177257,577575,INFN,A29DBD
14926,063525,20444,INFO,NaN
10813,023528,15939,INFS,NaN
18010,130421,15980,INFT,NaN
53613,174428,1678301,INFU,B08C51
54739,019274,2044550,INGN,FB7724
40203,140443,16623,INGNQ,NaN
41556,142463,16170,INGP,NaN
45314,264270,255136,INHX,NaN
17131,124038,16286,ININ,NaN
58860,039642,3463304,INKT,NaN
59387,170756,3565140,INLX,A5C9A8
56651,034078,2989739,INMB,C25A80
11738,025789,16209,INMD,CD58AC
53670,185396,1687120,INN,EEBCEF
40216,140529,32172,INNI,NaN
57998,038174,3359948,INNV,00BE26
34949,066697,634683,INO,B33E77
16089,110387,16098,INOC,NaN
12347,028717,16090,INOD,CAC258
55195,022708,2216562,INOV,ED2A5E
45877,151257,467404,INPC,NaN
6785,006130,16422,INPHQ,NaN
55078,029666,2168649,INSE,B5AD76
40996,141178,22588,INSG,CB89EA
37726,136186,16157,INSM,0BF198
56682,034963,3012890,INSU,NaN
56682,037213,3012890,INSU,NaN
56682,034963,3012890,INSUU,NaN
56682,037213,3012890,INSUU,NaN
12489,029032,16154,INSV,NaN
55785,027706,2574107,INSW,A9E249
14309,179731,1949578,INSYQ,CE0AC6
58466,039070,3415549,INTA,49DB9F
2367,006008,16239,INTC,17EDA5
58947,039581,3472186,INTE,92D570
58947,039581,3472186,INTEU,NaN
3091,007632,16352,INTG,DC1325
2369,006020,16278,INTL,80F17A
59593,039991,3659267,INTS,NaN
15529,064915,16476,INTT,F2AAB6
12011,027928,16626,INTU,F11638
7534,006152,16466,INTV,NaN
45085,157862,563412,INTX,NaN
11537,025302,3280875,INTZ,NaN
46418,023226,837418,INUV,FCB6CC
45728,160668,114747,INVA,0EC508
51995,163911,638597,INVC,8EF376
15745,065552,27327,INVE,3BA002
55858,030004,2607907,INVH,6B236C
53920,185180,1734860,INVN,NaN
17932,020810,10845,INVT,1B0F5B
51110,174541,816868,INWK,NaN
15581,065045,17041,INXI,NaN
57175,036769,3239291,INZY,ABE7DC
45533,148130,863218,IOC,D0666C
10877,023810,16129,IOGPQ,NaN
6143,006169,16923,IOM,79C449
50296,165843,484942,IOMI,NaN
21001,006171,16934,ION,NaN
57538,039800,3298486,IONQ,NaN
57202,036713,3298486,IONQ,NaN
10937,024040,17053,IONS,925759
20974,012956,15777,IOR,ED2552
34751,110566,22927,IOSP,1CDD1C
59024,040292,3487310,IOT,181BDC
55459,026187,2355523,IOTS,NaN
55197,180057,2221568,IOVA,458F49
34721,109925,16922,IOX,NaN
57636,030449,1192673,IPA,D939D3
11959,027825,2895,IPAH,17144D
9677,014309,16277,IPAR,FFCD0E
43908,110065,466411,IPCC,NaN
53250,183739,1588693,IPCI,546C2F
52923,179299,1335568,IPCM,NaN
29650,020516,16570,IPCO,0D90CC
50493,147391,16947,IPCS,NaN
54354,008661,1937993,IPDN,5FFD9A
20997,006136,16427,IPG,E30B34
51555,175955,16949,IPGP,A23747
53557,185112,1672171,IPHI,059D0F
51450,174567,917947,IPHS,NaN
52993,179843,1066401,IPI,D3DE34
56272,033064,2770296,IPIC,NaN
25549,005899,15705,IPII,NaN
16915,122895,16404,IPIXQ,NaN
44056,151832,572489,IPMT,NaN
57409,037074,3279845,IPOD,8C896E
57409,037074,3279845,IPOD.U,8C896E
57410,037075,3279572,IPOF.U,FEAA5A
28045,006180,16965,IPS,NaN
58467,038920,3409717,IPSC,28F3D4
9760,014503,15711,IPSU,NaN
58120,038128,3360859,IPVIU,F9886C
58296,037971,3392509,IPW,3EFADB
54654,018509,2063073,IPWR,7E71AD
59318,325763,2809300,IPX,D7A7AF
59572,042314,3647198,IPXX,NaN
59572,042314,3647198,IPXXU,NaN
58949,039876,3472344,IQMDU,LN6FE8
52872,178767,791145,IQNT,NaN
54401,017928,1951118,IQV,7E3F8F
31576,060832,25566,IQW,NaN
30812,025291,25566,IQW,NaN
55928,030098,2656398,IR,EEEA9F
48773,164416,464072,IRBT,7D35D8
45282,143689,16060,IRC,4.40E+93
52958,183640,1057035,IRDM,A398B9
20996,006109,16575,IRF,NaN
54085,187737,1818834,IRGTQ,NaN
2391,006110,605767,IRIS,NaN
14377,062168,17002,IRIX,A8BA08
14330,062374,17012,IRM,6284B5
54958,020945,2124876,IRMD,26D8ED
53847,187596,1711459,IROQ,D13E3C
5645,006185,17024,IRSN,NaN
54495,018494,1972483,IRT,AA1EAA
55752,028367,2545398,IRTC,6D156D
44034,106887,15405,IRW,NaN
53347,184256,1623243,IRWD,B83D67
7502,018928,17026,IRWNQ,NaN
58468,038218,3404059,ISAA,DCCF5F
47880,164364,16898,ISBC,B08954
27852,006116,16584,ISCA,NaN
10181,183139,2052899,ISDR,9D0AE6
46423,160811,272327,ISE,NaN
54561,018572,1987479,ISEE,805CD8
44710,155395,469072,ISG,NaN
2364,006115,16581,ISHCQ,16DBFA
18314,130762,16440,ISIL,NaN
51556,176279,550805,ISLN,NaN
13710,031775,15600,ISNS,C91A50
37941,065457,17065,ISON,0021C4
12507,029066,17036,ISOOQ,NaN
58469,037671,3408330,ISPC,1T36TY
38431,138466,16163,ISPH,NaN
57661,037362,3312174,ISPO,NaN
59547,041957,3631166,ISPR,NaN
37727,136725,16627,ISRG,18EC17
38432,135844,16112,ISSC,668F3E
13543,031488,16237,ISSI,NaN
16021,106900,16407,ISSX,NaN
38433,138662,17082,ISTA,NaN
54959,020628,2121173,ISTR,E99180
15221,064363,16295,ISWI,NaN
10607,022059,16206,ISYS,NaN
16653,122101,25805,ITAH,NaN
59134,038470,3496415,ITAQU,NaN
15779,065679,17114,ITCD,NaN
54720,019412,2040065,ITCI,BDEC1E
13045,030146,16885,ITG,NaN
6496,030146,16885,ITG,NaN
39150,140073,33535,ITGR,524CE4
52694,107032,16186,ITH,NaN
8778,014401,16897,ITIC,F6A987
18456,133246,16377,ITMN,NaN
57176,036679,3239382,ITOS,091B6C
29438,024943,16455,ITP,6A1CC4
57946,037804,3340865,ITQRU,B7314E
57151,031347,1684479,ITR,NaN
16424,118528,16615,ITRA,NaN
12539,029133,17144,ITRI,98CEBB
20964,005860,17153,ITT,1799D3
20968,005878,15580,ITW,353DBB
14562,062712,15354,ITWO,NaN
51206,156584,885965,ITYCQ,NaN
11353,024934,15993,IUSA,NaN
14161,061587,16477,IVAC,8FE7A5
59087,039808,3487123,IVCP,NaN
59087,039808,3487123,IVCPU,NaN
7029,006158,16695,IVCRQ,NaN
44173,146735,585529,IVII,NaN
16441,119034,17178,IVIL,NaN
59628,043191,3679400,IVP,NaN
53168,180228,1552571,IVR,138DDE
58796,019855,3462028,IVT,NaN
55312,023704,2295476,IVTY,NaN
58622,039266,3433257,IVVD,NaN
7712,014446,17161,IVX,2B8FDA
13045,030146,16885,IVY,NaN
6496,030146,16885,IVY,NaN
30929,029804,2129,IVZ,0BF4BA
45866,162336,635931,IWA,NaN
17191,124678,16472,IWOV,NaN
36957,133844,15610,IWSY,AD3D89
59181,284719,1588902,IXHL,NaN
40220,140759,17200,IXJ,NaN
16284,114370,17205,IXY,NaN
13814,060945,17205,IXY,NaN
16284,114370,17205,IXYS,NaN
13814,060945,17205,IXYS,NaN
21011,006216,17251,J,15ABD0
25865,013092,17241,JACK,6F22E7
2427,006215,17250,JACO,B64B53
55275,032316,2285420,JAGX,92AA5B
12037,027980,1539,JAH,NaN
14582,062745,17276,JAKK,5363A2
57142,036717,3238210,JAMF,0A2F36
58470,038857,3405371,JANX,EBC66C
20686,004523,17458,JAS,F3D507
54511,018479,1971663,JASN,NaN
50956,143892,806598,JAV,NaN
8021,012136,29526,JAVA,NaN
55401,011538,2345888,JAX,19A5ED
4814,011538,2345888,JAX,19A5ED
43616,123720,17246,JAXB,NaN
13082,030215,17246,JAXB,NaN
50465,166303,937886,JAZ,NaN
37165,065383,937886,JAZ,NaN
52377,177287,488479,JAZZ,NaN
55997,032154,2682267,JBGS,4F783B
6606,005783,15223,JBHT,72DF04
58342,038961,3107107,JBI,274BC2
56930,035783,3107107,JBI,274BC2
12108,028195,17238,JBL,26CC63
42997,147305,82239,JBLU,D17C1B
11238,024755,27003,JBSS,58828
53050,180466,1100196,JBT,8F8F2F
55206,023150,2231217,JCAP,28AF27
50841,116104,50377,JCG,NaN
21791,006268,31555,JCI,99333F
21019,006268,31555,JCI,99333F
21010,006214,17249,JCLY,NaN
21375,008446,24083,JCPNQ,NaN
14525,025406,17426,JCTCF,A57895
14438,062399,17371,JDAS,NaN
44395,156521,1021151,JDD,929E4F
53971,143403,1693338,JE,363877
45069,157947,607329,JEDOF,NaN
55841,027386,2605626,JELD,DF01B1
9013,013139,17397,JENNQ,NaN
59459,041688,3590396,JEWL,NaN
16084,064784,17386,JFBC,343141
44174,154714,885586,JFBI,NaN
2440,014173,885586,JFBI,NaN
54633,166746,2007290,JGWEQ,NaN
20880,005476,14335,JH,NaN
36612,128659,17470,JHF,NaN
45283,264507,465702,JHTXQ,NaN
53959,187969,1742364,JIVE,NaN
57057,325576,2711287,JJAQF,NaN
7976,012825,17216,JJSF,B72BE9
30893,061534,494181,JJZ,NaN
7864,011811,14668,JKHY,D60BB2
2456,006207,17448,JLG,8ABE4F
43010,140063,10571,JLIC,NaN
32039,065108,44349,JLL,4.91E+58
46888,164255,933328,JMBA,NaN
45561,160810,550361,JMDT,NaN
55201,023354,421748,JMG,NaN
44393,012478,421748,JMG,NaN
52268,177255,931858,JMP,NaN
59268,186890,3528050,JMSB,NaN
29493,025296,17475,JNC,NaN
55852,029684,2605625,JNCE,B04426
21018,006266,17478,JNJ,A6828A
9879,014597,7355,JNP,EC99D0
16614,121718,17580,JNPR,EC99D0
37678,137232,29269,JNS,NaN
59605,041687,3667305,JNVR,NaN
29019,024032,17495,JNY,NaN
20793,005050,12989,JOB,6564A7
57323,039405,3267883,JOBY,NaN
26048,012544,28982,JOE,8B1E11
26044,021065,1016693,JOF,C53C6F
57947,037806,3341863,JOFFU,0A7B3F
46546,006285,96707,JOR,NaN
21024,006285,96707,JOR,NaN
13037,030138,17508,JOSB,NaN
9576,013906,17483,JOUT,9981C6
55052,020537,2153681,JPEP,NaN
20436,002968,17528,JPM,619882
46106,160838,566406,JRCCQ,NaN
31978,064739,17522,JRCOQ,NaN
55131,014864,2174027,JRJRQ,C87118
55201,023354,421748,JRN,4C924E
44393,012478,421748,JRN,4C924E
56367,033476,2935573,JRSH,3AC964
47211,163924,792599,JRVR,118413
54824,010121,2065334,JSM,NaN
56936,039740,3114381,JSPR,NaN
58672,039412,3435473,JTAI,NaN
53778,186158,1701598,JTPY,NaN
58471,038098,3408756,JUGG,NaN
58471,038098,3408756,JUGGU,DF8AF0
59005,039958,3472302,JUN,NaN
59005,039958,3472302,JUN.U,NaN
55150,022230,2179488,JUNO,NaN
46668,160742,601717,JVA,2A52C5
3217,007922,22406,JWN,422CE3
58765,039561,3444238,JXN,NaN
13685,031744,1809521,JXSB,NaN
57568,037339,3300628,JYAC,B1E7D6
55114,022082,2165724,JYNT,68586A
50949,148234,816656,KADR,NaN
58034,038000,3368512,KAHCU,NaN
29710,025922,17640,KAI,B076A1
59089,039513,3323622,KAIRU,F72DB5
57754,037656,3323622,KAIRU,F72DB5
56008,032018,2682938,KALA,B80AD1
23285,024293,82544,KALU,387541
55225,029251,2237166,KALV,C74887
2678,006768,19014,KATE,NaN
21036,006349,17724,KATYQ,409747
58578,164146,3429651,KAVL,JFCZ22
2498,006433,17910,KBAL,E074A0
45421,264390,584590,KBAY,NaN
21037,012689,17745,KBH,72FCA3
54309,015489,1929126,KBIO,NaN
57245,036735,3247858,KBNT,F34168
51425,175953,892507,KBW,NaN
9809,014555,59962,KCI,NaN
2502,006333,17687,KCLI,NaN
30419,030277,17802,KCP,NaN
9803,014633,17758,KCS,NaN
21033,006335,17690,KCY,NaN
58784,039963,3472308,KD,F164FH
55608,027476,2497162,KDMN,NaN
6985,006357,17736,KDN,NaN
56438,028877,1057037,KDP,14C7B2
52990,179700,1057037,KDP,14C7B2
14818,063268,5486,KDUS,NaN
55427,107154,1225689,KDX,NaN
55035,020692,2162629,KE,CDAB24
2510,006362,17761,KEA,NaN
5036,011644,17854,KEGX,NaN
2519,006379,17781,KELYA,C1114B
2519,006379,17781,KELYB,C1114B
9046,014368,17810,KENT,NaN
2527,006410,17848,KEQU,03EE44
37943,138126,17836,KERX,NaN
21057,006461,17965,KEX,ABBAD1
17146,124196,17865,KEYN,NaN
44996,158414,635800,KFED,NaN
46443,163069,731589,KFFB,D05592
44996,158414,635800,KFFG,NaN
47187,164533,68866,KFI,NaN
13938,061179,17879,KFRC,639BD6
41860,061743,550894,KFS,81856E
54679,206365,9194,KFX,NaN
2572,118267,18139,KFY,70FCEF
16179,112033,17934,KG,42BD93
59580,042856,3658990,KGS,3FF6C7
52526,177968,1042482,KHA,D97D45
55296,005568,2302079,KHC,C356AC
15031,063755,17975,KHKH,NaN
21538,009289,26718,KIDBQ,6B7CBF
8035,006661,306,KIDEQ,NaN
56099,027555,2714649,KIDS,9592FB
47180,178593,800782,KIDSQ,NaN
57949,037910,3350237,KIIIU,A825C4
29335,024731,17915,KIM,159AE4
54680,019143,2022947,KIN,NaN
58125,038100,3372338,KIND,NaN
1610,004485,8822,KINS,A5DC96
53824,186898,1708761,KIORQ,NaN
53679,184660,1687667,KIPS,908638
43328,148391,550886,KIRK,0EA07C
53201,141240,1651588,KITDQ,NaN
54890,020643,2078727,KITE,NaN
58554,039240,3422340,KITT,NaN
53463,179741,1652845,KKR,F48162
56034,105661,2037218,KL,F8329A
2551,006304,17984,KLAC,507AE7
57755,037551,3325504,KLAQU,675963
56653,034640,3002006,KLDO,FAAFA2
2552,006509,18229,KLIC,E2D429
55053,107130,1221513,KLS,55B708
58579,038491,3425515,KLTR,8064F6
56485,034055,2915558,KLXE,D5F725
55128,022343,2178410,KLXI,NaN
46023,160995,620091,KMA,NaN
21055,006435,17913,KMB,3DE4D1
29526,025627,88771,KMP,NaN
10563,021503,31835,KMPR,46D790
2520,011778,31835,KMPR,46D790
41578,143640,17923,KMR,NaN
21045,006386,17800,KMT,BB58FF
43519,064410,107377,KMX,AA7FE0
20453,064410,107377,KMX,AA7FE0
54752,019518,2050850,KN,0DC050
58172,038447,3385670,KNBE,C0930F
44622,155856,550887,KNBT,65B9A7
42390,017239,17925,KND,NaN
34766,017239,17925,KND,NaN
15665,065317,17793,KNDL,NaN
11845,025996,17793,KNDL,NaN
59558,042950,3649627,KNF,NaN
31979,064745,18028,KNL,NaN
44686,148476,460341,KNOL,NaN
55617,027652,2497838,KNSL,D03C7A
14217,061703,17806,KNSY,NaN
44687,156615,383231,KNTA,NaN
55888,034414,2639060,KNTK,NaN
38465,134104,27672,KNVS,NaN
59388,166430,3566045,KNW,NaN
53620,030861,1677470,KNX,03398B
13394,030861,1677470,KNX,03398B
46856,163771,797596,KNXA,NaN
20468,003144,7204,KO,EEA6B3
56563,034118,2923820,KOD,A8E72A
20626,004194,2004765,KODK,96BFF4
50842,107755,925851,KOG,NaN
9211,013369,18075,KOMG,NaN
47212,164290,796413,KONA,NaN
50314,163113,828460,KOP,366C3B
11469,025166,18116,KOPN,73669A
53769,186276,1701793,KOS,7712CB
40206,140445,18148,KOSN,NaN
15377,064542,18147,KOSP,NaN
2573,006497,18151,KOSS,B9A887
13323,030692,16086,KPA,NaN
56945,038978,3102380,KPLT,DDF171
55355,021282,2316952,KPRX,3FB3D7
54655,018930,2006211,KPTI,F47871
21068,006502,18195,KR,95DC1F
53301,166230,1613793,KRA,425BDC
28976,023592,19921,KRB,NaN
57446,036465,3283883,KRBP,BA1287
31899,064306,17908,KRC,326EDD
55927,031251,2653804,KREF,ED7F13
54193,012978,1892833,KRFT,NaN
45471,266315,607215,KRG,00E601
21061,006475,18023,KRI,D69C3D
9128,013239,3096143,KRMD,346BF2
46281,161853,731321,KRNY,D8DBA3
44712,157354,500266,KRO,818A2F
15139,063980,18196,KROL,NaN
57067,036328,3187074,KROS,E8F0E2
55859,029760,2610276,KRP,3A50B2
56910,035647,3089499,KRRO,NaN
5616,006500,18184,KRSL,NaN
58209,035674,3382588,KRT,NaN
56863,035423,3064300,KRUS,A60318
56062,032348,2705668,KRYS,36529A
52296,164680,917710,KS,NaN
59135,040672,3501466,KSCP,UC7ZE9
21116,006799,17867,KSE,NaN
58123,038312,3367675,KSICU,EFCC50
41679,144076,17679,KSL,F1DABB
44806,155133,746081,KSP,NaN
8431,012421,31124,KSPN,062E4E
29494,025283,18060,KSS,0F0440
21033,006335,17690,KSU,NaN
21033,006335,17690,KSU.PR,NaN
50698,061984,18216,KSW,13E2C0
10625,022205,18217,KSWS,NaN
56720,035035,3036188,KTB,244B2B
6093,006416,17858,KTCC,D4E392
12304,028641,17857,KTEC,NaN
2584,006314,17625,KTII,NaN
20202,001677,17632,KTO,NaN
17314,126056,33597,KTOS,4A2457
58731,039089,3449382,KTTA,NaN
54864,020003,2066595,KTWO,NaN
58343,033557,3402609,KULR,D3755D
55484,026081,2359530,KURA,1080C0
58808,039938,3342317,KURIU,NaN
57907,037647,3342317,KURIU,NaN
59606,042231,3667340,KVAC,NaN
59606,042231,3667340,KVACU,NaN
14494,062549,18260,KVHI,B77F14
2589,006315,18255,KVPBQ,NaN
2589,006315,18255,KVPHQ,NaN
58126,038101,3372308,KVSC,CEBC0F
59559,041897,3640549,KVUE,NaN
59641,043288,3685328,KVYO,NaN
52845,025632,1022681,KW,9CA8F4
11657,025632,1022681,KW,9CA8F4
57541,037363,3300880,KWAC.U,161820
21042,006376,17779,KWD,NaN
35017,118795,25597,KWKAQ,NaN
3741,008850,25523,KWR,3D5A6A
54153,186473,1874457,KYAK,NaN
59136,040369,3500445,KYCH,MX4Y3D
59136,040369,3500445,KYCHU,MX4Y3D
57201,036819,2685633,KYMR,253604
45534,161954,625556,KYN,CFB704
43143,147644,440418,KYPH,NaN
54226,005241,1895286,KYTH,NaN
37943,138126,17836,KYX,NaN
56413,033631,2829870,KZR,CDE8C9
56219,180464,1686804,LAAC,NaN
52545,177314,1284126,LABC,NaN
9459,013782,21293,LABL,NaN
15243,064175,18989,LAD,5A9F54
54753,019440,2041835,LADR,68396
8549,012597,18380,LAKE,CF211D
14873,063422,18385,LAMR,55CD6F
2600,006573,18410,LANC,586FFD
54310,012081,1927872,LAND,978FBC
12951,029946,18424,LARK,D89753
59399,040645,3569897,LASE,NaN
56339,033420,2810591,LASR,E610CD
42391,143668,19438,LAVA,NaN
58506,039199,3425464,LAW,LTDNQN
46998,127958,925844,LAWEQ,NaN
11677,025680,18539,LAYN,NaN
56646,037490,2987255,LAZR,0E77C5
50975,174470,18804,LBCP,NaN
16193,112187,18804,LBCP,NaN
11273,024816,18804,LBCP,NaN
2655,002032,18804,LBCP,NaN
16862,123016,18958,LBG,3B7K4O
12319,027971,18577,LBIX,NaN
54634,164275,2011951,LBMH,NaN
58127,038284,3364499,LBPH,7B3684
55037,021227,2163871,LBRDA,BC948D
55037,021227,2163871,LBRDK,BC948D
56210,030284,2761505,LBRT,D7918D
55565,027241,2463863,LCA,900A5C
14307,061900,18560,LCAV,NaN
7253,003916,18846,LCBM,NaN
47434,001382,31942,LCC,NaN
14971,063635,18561,LCCI,NaN
14331,061960,6649,LCGI,NaN
43014,022632,18445,LCI,C188F8
57148,039337,3242155,LCID,BD3834
7557,011796,9618,LCII,A60354
53883,066210,1722364,LCNB,126F95
1391,004077,9621,LCRD,NaN
14030,061398,18615,LCRY,NaN
2715,006674,18615,LCRY,NaN
11383,024996,1601866,LCTX,FFF71B
10959,024099,18861,LCUT,55D0F3
21117,006802,19140,LDG,7F3D79
58131,037956,3368762,LDHAU,NaN
57865,026297,3346145,LDI,06A32A
45302,160254,465805,LDIS,NaN
2736,006845,19308,LDL,C3CF29
51338,165123,660090,LDOS,504FE2
21714,014169,18420,LDR,NaN
54613,018625,1992551,LDRH,NaN
16001,066300,18348,LDSH,NaN
10993,024204,16147,LDWY,NaN
54786,019581,2061364,LE,954004
8625,012631,2061364,LE,954004
30388,016477,1603228,LEA,DAFED3
57324,036907,3277541,LEAP.U,NaN
27454,006737,18901,LECO,EB61C4
46010,161814,480581,LEDR,NaN
21090,006639,18625,LEE,1956EA
58132,038351,3370524,LEGA,E40D33
58132,038351,3370524,LEGAU,E40D33
47881,165411,897988,LEGC,NaN
56610,033733,2963426,LEGH,7F7C87
