CUSIP,CRSP_PERMCO,TICKER,Compustat_GVKEY,BoardEx_boardID,RP_entityID
60743G10,58555,MOBX,039121,3424268,
89680M10,57642,TLSI,037516,3315849,
65373J20,15909,NICKF,065365,22179,
34634E10,53444,FH,012987,1654734,
63688610,21258,NME,007750,30412,
09067J10,12952,BVF,029955,4427,
52376840,21090,LEE,006639,18625,
56256220,38418,MNDL,009551,1958074,
17296742,20483,C,003243,6930,
92243N10,56382,VTIQ,036565,2817587,
38410910,2002,GRAC,005252,13715,
77487310,57654,RSVA,039251,3306369,
49923810,59388,KNW,166430,3566045,
00191U10,11713,ASGN,025749,23131,
98422E10,56428,XERS,033660,2829220,
15688010,41673,CEY,165993,6382,
00773U10,54946,ADVM,021020,2129671,
39370430,58106,GBNH,034242,2923950,
44916330,15638,HYSQ,182309,15329,
74730P10,12462,QCHI,028967,25479,
57403M10,59240,MGLD,108345,3515857,
11040G10,54299,VTOL,008092,1929148,
25386210,15236,DPWR,064163,9261,
09857L10,16454,BKNG,119314,25022,
60879E20,56956,MNTS,039427,3107101,
23322110,20557,DMG,003735,8663,
36867810,2809,GCOR,007185,855614,
51709710,58210,LGO,106003,942661,
90137F20,54774,XXII,017185,2052907,
74150340,16454,PCLN,119314,25022,
34484910,21936,FL,011584,12240,
53630L10,59461,LIPO,041448,3596138,
37880210,1940,GFAL,016668,2622,
83569210,14043,SNUS,032271,28592,
59511210,7065,MCRN,007343,20589,
33716210,1856,FTEN,004737,233,
23327610,59385,DMYY,041634,3569883,
G8922911,59531,TMTC,039773,3628492,
01855A10,20048,AC,014592,566638,
12532H10,34886,GIB,021864,6430,
64082B10,58909,NRDS,039867,3472300,
G0230C10,59055,ALSA,039452,3487101,
04911A10,12461,AUB,019713,31761,
21077P10,58841,CNTX,039633,3465240,
22979430,57925,CUEN,018885,3340708,
00289Y20,36949,ABEO,012713,2179515,
13721920,1015,CBRNA,002710,7753,
22463310,1100,CRD,003581,8117,
74339G10,53167,BIN,110732,1226156,
85236Q10,56956,SRAC,039427,3107101,
69014Q10,54381,OVAS,039104,1949277,
29271E10,11591,ERC,025430,12600,
73044410,3624,POBR,015417,5204,
53122985,54311,LMCK,017010,1924862,
74960410,6137,RJFN,008898,25808,
30303M10,54084,META,170617,1820060,
75776W10,57550,RDW,039578,3302631,
91693110,59706,ULY,039436,3695291,
88546E10,58695,TWKS,039482,3449260,
01675A10,58907,BIRD,039546,3471987,
30246210,30943,FGH,061285,3440,
23317H85,29753,DDR,027780,9097,
92919F10,59418,VOXR,036648,2945381,
23786R20,58287,DTST,179363,3396839,
66987P30,52809,NBY,177228,943217,
G9074V10,58817,TRIS,038866,3462942,
74841A10,59704,QETA,043234,3690647,
70727110,21372,PC,008431,1822,
91359C30,11862,UHTS,026016,1040122,
01917010,56090,AESE,035552,2712781,
34960Q30,53958,FBIO,196269,1743836,
01908710,22168,ACD,001300,15029,
G5280710,57948,KAII,037911,3350234,
75807540,13912,RWTI,061129,25921,
00547W30,13934,ADMP,182826,2025188,
38427210,58259,GFOR,038649,3395452,
89357L20,58596,RNAZ,038511,3419419,
87168W20,59669,SYRA,042910,3689156,
22835910,9023,CNGR,013602,607817,
97682610,4980,WPWR,011554,1476,
66988K10,54044,NCQ,171111,1734800,
29258Y10,51636,EXK,107245,825295,
06761A10,21986,MPV,015384,19776,
11992410,55510,BBZ,064545,2395496,
G9446E10,57415,VGAC,038717,3275875,
34623210,56083,FOR,179077,1025487,
01643A30,56618,WTER,018231,2811906,
00077510,6331,ABMC,014112,3374332,
G8251K10,57065,IPOC,037711,3189870,
50200K10,56414,LFAC,037713,2829343,
12480510,13695,CBIZ,031752,6339,
31679010,57936,FWAA,039505,3342326,
04280A10,12204,ARWR,028806,16285,
23204G10,54408,CUBI,170396,1953389,
91019710,3334,ODRE,010894,32094,
30292L10,8360,FRPH,012926,23923,
22163N10,29637,COTT,020338,8032,
07317Q10,50468,BTE,029135,3709,
55024110,20421,LUMN,002884,6353,
51712510,54904,LRMR,036536,2077814,
36325650,52971,GALE,032901,934303,
87951230,58988,TSAT,178518,3478403,
34964C10,53876,FBIN,188255,1726944,
70051710,55807,PK,027394,2593891,
31618540,1783,FMSI,004632,887375,
29332G10,59303,EHAB,041366,3544217,
65171820,24025,NP,007882,22071,
67644C10,58705,OCEA,039573,3449129,
46524610,55534,ISUN,035367,2419975,
64222H10,57390,NBA,137861,3293044,
02635310,20071,AGB,001417,32315,
53228P10,57053,LSAC,037592,3177016,
78401V10,31896,FNC,064547,635761,
H8498910,52418,TEL,177267,874057,
74738V10,59403,QOMO,041313,3569837,
71425410,56387,PRT,033428,2812500,
83175410,43722,SWBI,115757,624788,
46121Y20,52993,IPI,179843,1066401,
95334810,4998,WSTC,011376,33314,
00288U10,57611,ABCL,037527,3312090,
63884230,9476,NAI,013765,21652,
45809M20,26126,INTA,179454,3529740,
71880K10,59578,PHIN,043057,3660704,
79979310,57310,SBG,039255,3266653,
00853E30,57710,AGFY,037896,3336617,
M7517R10,54979,NTBL,021209,2129758,
19625T10,56255,CLNC,033066,2771157,
32007610,1689,FES,004699,19327,
02217A10,57594,AMPS,037355,3311627,
53071M10,41998,QVCA,174147,18817,
83014E10,58983,SZZL,038356,3472288,
75944B10,59191,RACY,040606,3507722,
68402350,45180,OGEN,154605,1953399,
77634L10,53403,RCM,183636,2633316,
27923Q10,56079,ECVT,032285,2707495,
02215L20,55888,ALTM,034414,2639060,
81577F20,37171,SEEL,034709,22105,
21287310,57433,CONX,037332,3291745,
14165710,52391,CRE,177640,1972123,
59982U20,59353,MCVT,182501,3556318,
31982310,2535,FCMB,009783,17862,
00152K20,58753,AKA,039500,3452695,
76133C10,56097,HAIR,035850,2714617,
26243210,36370,DCU,007295,9662,
26205E10,59098,DTI,040224,3482414,
53030710,55037,LBRDA,021227,2163871,
G3034H10,59370,EMCG,039576,3555918,
36249310,51969,GNV,176999,935060,
23255M20,56667,CYCN,034746,3017437,
51807Q10,59399,LASE,040645,3569897,
50012A10,59580,KGS,042856,3658990,
05601U10,59200,BRCC,038029,3356700,
33773810,8598,FI,012635,11985,
03168L10,14243,AMRX,018888,1560214,
55267W30,30875,MDQ,039309,19995,
26815750,6593,DYNT,004124,9830,
68621T10,56376,OBK,033459,2814645,
09266710,56889,BLDE,038779,3080966,
67550710,58304,OTEC,038637,3398298,
00792J10,58687,AAGR,038240,3434930,
92823T20,16687,VHC,122175,1024834,
74349F10,56952,PTAC,037593,3115382,
13646K10,41990,CP,002698,5627,
98907050,21948,ZOS,011670,34048,
87427V10,57121,TALK,039078,3199812,
74766W10,58590,QUBT,162643,3422944,
92859G20,59156,VZLA,034158,2918456,
73919C10,59109,XPDB,040295,3485822,
03109420,57332,AMST,036863,3272669,
05586Y10,56692,BRPM,036206,3020203,
97382D40,13915,WINT,061140,3194858,
43740F10,20642,HPX,014790,20330,
70788710,50844,PWE,020684,893316,
58354310,3074,MKTY,007183,3373197,
96208T10,46169,WXS,162385,97122,
14147L10,54088,CRDF,155387,1822842,
72303K20,59717,PAPL,041896,3698057,
65345M10,58125,KIND,038100,3372338,
63530920,51811,NCMI,176523,922468,
00974B10,58442,AKLI,038945,3415536,
78137L10,57920,RUM,037953,3351433,
29250N10,2381,ENB,006135,10607,
53804W10,57600,LOKB,039931,3307125,
G0136H10,58903,AERT,039746,3465191,
G5141311,56043,FRGT,032283,2689173,
05759B10,57364,BKKT,039909,3271811,
05502L20,55744,AZRX,027699,2540978,
71742Q10,54826,PAHC,020115,2060759,
26846A10,58257,EGGF,038592,3397539,
45103370,53652,IBIO,180683,1679682,
20547710,1186,CTSK,003342,7588,
44558T10,54342,HCFT,016884,1942028,
89011010,8228,TCTC,017240,30889,
45817G20,36373,IDN,126020,16253,
09060C50,15441,BKYI,064645,2683555,
00688A20,56446,ADIL,032395,2890038,
46002610,5184,IMM,006100,1141059,
23015310,58558,CULL,183663,3424023,
59101888,51451,MBLX,175490,480064,
55269B10,16641,MCMC,121815,483759,
98147510,8526,WKC,012471,33699,
62526P40,53535,MULN,040116,1666092,
08862L10,56732,XAIR,033467,3029477,
60786L20,12793,MLNK,029621,7130,
29249E10,58704,ACT,038753,3450173,
09263B10,56931,BKSY,039621,3102355,
62014P50,56275,MOTS,031348,2777886,
58600110,58524,SHCO,039068,3422047,
03957W10,52690,AROC,065009,952094,
16934Q20,52825,CIM,178862,1042442,
42600H10,58724,HCVI,038334,3456369,
00432910,44600,AIXD,155616,621870,
74345W10,15580,PRPH,031418,25600,
43940T10,15933,HOPE,066235,21503,
78396V20,55743,WORX,034766,2542403,
03212A10,56936,AMHC,039740,3114381,
G0403H10,20203,AON,003221,2297,
05478C10,57095,AZEK,036193,3200809,
50074710,46418,KOW,023226,837418,
G6293A10,57609,MOTV,037530,3312102,
36151G40,57629,INBS,035422,3317877,
86627T10,55216,SMMT,271357,731011,
53814230,52950,LIVE,066261,34009,
14174P10,34627,CDC,066354,32988,
31809Y10,57934,FSRX,037976,3350652,
84753T10,58877,SPEC,038612,3469298,
G3218G10,59042,EVE,040251,3487436,
04772630,59594,BATRK,027186,3665497,
22279510,1072,COUS,003562,8062,
31927910,1645,FBS,004723,31946,
26828M10,59335,ECBK,040855,3553019,
50106710,4494,KRUG,010380,29558,
00484M70,50290,ACOR,156617,247122,
92922E10,14456,VYRX,062819,3539609,
G0283A10,59454,ATMV,041856,3596081,
13721920,1015,CDG,002710,7753,
00489010,59436,ACRV,041684,3582209,
27888N40,58690,BNMV,027086,3432297,
02215L20,55888,KNTK,034414,2639060,
09057210,655,BRLS,002220,4311,
81935710,41456,UDL,141363,27726,
G7940710,59141,SCRM,040545,3494747,
55374520,57248,LIFW,036808,3248968,
50179710,2664,LTD,006733,18892,
12753710,7556,CLCI,012964,5484,
26845710,20616,EGG,004145,24183,
67070X10,42132,NZF,145414,22746,
87807B10,21771,TRP,010671,551121,
09807050,58832,BBLG,026579,3463271,
05479L10,59579,AZTR,042984,3654645,
07083010,2664,BBWI,006733,18892,
38919010,1908,GCOM,005284,13794,
12542Q87,54003,CHFS,271987,741392,
26604240,57022,DUOT,023607,3162965,
G1889L10,59067,CMCA,039965,3481798,
90914610,7902,UNIP,024316,14301,
34407Y10,57039,FEAC,037562,3177030,
38463710,21888,GHC,011300,33103,
04548710,362,ASB,011842,2817,
02083G10,55316,ALPN,032245,2297028,
45694810,58892,MSAI,039789,3464199,
G4000A10,57556,ADOC,037236,3296937,
55304A10,55688,MACQ,029275,2526775,
83204U50,59195,SMFL,040492,3509479,
09660L10,34718,DHF,109921,9626,
55274E10,22118,MFV,017102,20505,
87200P10,57107,SST,036557,3202129,
G8028L10,58953,LGST,039853,3472316,
20670410,56007,BBCP,032098,2686250,
04964C20,15244,ATRN,026922,3387532,
88605T10,57982,TBCP,037823,3341886,
00818320,57560,LIDR,039448,3298464,
55279B30,44689,MEIP,157865,593519,
02000210,29870,ALL,028349,1534,
77867510,57091,ROCH,037664,3191711,
05969210,7784,BOMS,014219,3477,
53931930,57569,LIXT,178291,3303085,
86933G10,54326,SLD,183029,1930657,
90268110,21794,UGI,010801,31620,
30233G20,46110,EYPT,253527,1091558,
01626W10,58517,ALIT,036463,3196593,
00258Y10,57170,ABL,036775,3238698,
14892910,59576,CAVA,043023,3654298,
86633R30,56466,WISA,033725,2890088,
14138410,55225,CBYL,029251,2237166,
15713130,9235,KOOL,013794,30626,
29446Y50,56883,EQX,018351,1986971,
29250N10,2381,ENBR,006135,10607,
28059P20,59290,EDBL,040016,3529879,
50201510,57760,LMAO,037783,3335015,
55317F10,59475,MGOL,041884,3603182,
20460L10,57894,CSLR,038059,3356450,
88583P10,14456,SCWO,062819,3539609,
00449810,13587,ACIW,031564,31129,
97665610,21931,WPC,011550,33607,
32070310,58759,CLDI,039501,3447278,
06753220,59120,BRFH,170535,3499401,
G2287A10,53280,HHT,177734,1651162,
58461P20,29298,MRA,011372,791049,
23769910,58286,DKDCA,038308,3391177,
78184610,14705,RUSH,063000,26715,
38109830,59224,GMGI,182172,3518064,
17259U20,58791,CION,023984,3460114,
05150A10,59029,ADRT,040128,3487782,
G7496G10,31700,RNREF,061406,790345,
G8192N10,59324,SKGR,041278,3542847,
G1263E10,59121,BWAQ,040416,3503214,
84263N10,43692,SCBV,140938,797688,
G1930511,59299,RENE,040493,3530047,
02156U10,56796,ATER,035210,3043280,
11573610,20342,BWS,002436,5207,
00512510,6702,ACXM,002536,736,
43538H10,57405,HLLY,039265,3278921,
80874P10,7195,LNW,010991,27312,
45840Y10,59552,TRNR,042847,3639535,
45669620,15683,WAVD,021663,3480380,
53263P10,54976,LMB,020517,2124838,
G3934N10,58858,GTAC,039212,3465837,
45790J86,54832,INPX,148396,2060478,
30130910,37716,EXJF,111179,11356,
30263510,54803,FSIC,020105,2062760,
85450210,21664,SWK,010016,29065,
68337330,55914,OTRK,150761,2651466,
26168L20,7557,DREW,011796,9618,
60470J10,55461,MIRN,032365,2344697,
49461C10,55526,KA,037588,2407597,
06759X10,21162,MCI,014739,19775,
G1986710,53535,CAZA,040116,1666092,
91019710,3334,UDRT,010894,32094,
74731610,3741,QCHM,008850,25523,
97682610,4980,WPL,011554,1476,
G4828B10,59043,WEL,040080,3485377,
12482W30,56139,YCBD,034621,2795949,
25389310,58937,DHAC,037866,3472291,
45779430,20981,ISY,005987,13915,
78464210,4234,SRIC,017115,27549,
66979P30,54722,NVFY,184585,2035869,
39944810,13087,GRTK,030220,29831,
10802T20,12005,FRTX,035632,32614,
00704R10,59655,ANL,043382,3688710,
05368V10,39140,AVNT,028194,24748,
03879J10,53584,ABUS,062475,1064121,
64132R40,55671,NRBO,036014,2502391,
60369310,58860,INKT,039642,3463304,
G7273A10,57778,PRSR,037679,3325550,
27828Q10,44604,EFR,157479,650066,
56146T10,58582,MMMB,017494,3422902,
57630J30,59338,GWAV,023237,3550408,
44951Y10,57434,HYZN,039273,3285620,
07785510,20245,BCA,002137,3782,
63737220,15751,NRC,065587,21629,
42217310,2105,HCFDS,005543,14484,
29350E10,56608,RENB,033155,2960208,
76200L30,57577,RZLT,017651,3296371,
05464C10,41562,AXON,143912,30004,
36466210,59697,GPAK,043120,3688563,
63911H10,58554,KITT,039240,3422340,
22677T10,58834,BHAC,039574,3459282,
45031U10,22124,STAR,031958,17084,
22279550,1072,CUZ,003562,8062,
G0698L10,58082,AURC,038089,3359537,
74754R20,55320,QLGN,036475,2299490,
00773J20,55543,SYRE,024599,2438354,
00085X10,58644,ASPA,039259,3434082,
62402D10,57762,MCAD,039994,3325600,
98372A70,54488,XGTI,289735,1065975,
25400Q10,58718,DWAC,038881,3444607,
16166A10,56558,CTAC,036293,2926001,
58505510,2850,MDTR,007228,20186,
G1625210,52942,BIP,179216,1093611,
42727E10,10238,HGBL,015824,3258197,
24801910,1285,DELX,003863,8991,
35461310,6407,FRRI,004885,12463,
04216R10,13099,ARMP,332115,2344861,
60055110,13240,MILL,030558,20719,
53071M10,41998,LINTA,174147,18817,
04121310,4338,AGAS,009904,29260,
67086510,57768,OCAX,037755,3328685,
01933010,2088,ALNT,005520,645861,
G1686P10,57428,BHSE,038082,3291655,
G7484710,57553,RTPZ,039380,3300419,
12763610,59472,CVKD,041616,3605199,
02005N10,53687,ALLY,005072,13003,
G3824510,57550,GNPK,039578,3302631,
03213A10,58702,AMPL,039555,3456113,
Y3894J18,58946,IMPP,040399,1212739,
13173L20,56002,CLXT,032193,2682408,
59124U60,56986,MTA,105892,1232266,
65678010,21247,NCO,007938,21455,
85855A30,55489,SBOT,035321,1649971,
74349W10,59035,SOAR,040249,3482120,
30303M10,54084,FB,170617,1820060,
34629L10,57609,FRGE,037530,3312102,
75894010,1620,RGBK,004674,550049,
12504G10,44899,IGR,260847,863198,
64782A10,58262,NEWP,166218,1236259,
M6967610,15483,MTSLF,039351,20264,
68401U20,56419,OPRX,023464,3057717,
24373310,58844,DMAQ,039647,3468169,
85256A10,30875,STGW,039309,19995,
54352F20,59390,LPTV,039874,3567741,
01975410,30958,AFC,061408,1520,
44320910,7343,HTK,012874,593185,
83542D30,57738,SOND,037810,3331254,
G1995D10,59125,CITE,040265,3494186,
27966L30,55489,EDSA,035321,1649971,
63001N10,59672,NATL,043198,3694161,
69370C10,10408,PMTC,018699,23786,
30049A10,14518,EPM,062626,917978,
30607B10,56011,FLMN,034034,2685897,
04516620,9868,AEZNS,014563,20276,
23725P20,55531,DRIO,017485,2517727,
G2476C10,58838,CDAQ,039646,3463346,
13803R10,56676,GOEV,037576,3003712,
N5374510,53531,LYB,294524,1667126,
30068N10,50319,XAN,162925,637649,
21701610,33,ACCOB,003505,7847,
30292110,26284,FVH,013453,11495,
13200M60,52960,CEI,108319,920425,
51654820,38439,LTRX,138467,18449,
69318V10,58588,PBBK,039241,3423900,
72584610,12384,PZZI,003369,24551,
36870A10,55671,GEMP,036014,2502391,
23316510,1308,DDIX,003691,3350556,
82939260,54727,SINT,177981,2044141,
00887A20,55978,ALRN,031656,2673818,
89148B20,53470,NTG,185315,1654948,
15140810,14751,CNBC,017724,6267,
00123Q10,53021,AGNC,179889,1066214,
H0023R10,29796,ACE,028034,616,
87874220,50848,TECK,010385,30169,
88077010,21731,TDY,010453,30437,
47187110,56936,JSPR,039740,3114381,
78577G10,59623,SPGC,041474,3674534,
14159C10,58961,CDIO,039926,3478600,
98973P10,51213,TCRT,165215,735327,
49910310,59154,KNSW,040497,3499436,
29765960,20672,EY,004462,550009,
58449U10,11103,MAI,024440,25131,
59833J20,57639,MDWT,024028,3315326,
00809L10,58705,AEHA,039573,3449129,
59583210,21201,MSU,007366,10750,
29978K10,59002,MNTN,039915,3479285,
45780V10,55196,ITEK,032908,2218428,
01674430,59054,ALLR,322154,2038343,
40413910,15120,HCHC,063952,2202435,
M8744T10,58490,TBLA,039124,3275871,
14167R10,54964,MTBC,020143,2127030,
30225X10,52690,EXH,065009,952094,
48844520,55230,ZVRA,023339,2236786,
23283K40,49997,CYTX,254096,864575,
70532Y30,54540,PED,013460,1981294,
G6580S11,58136,MBTC,038037,3376689,
76680V10,54542,REI,176840,1979174,
38942Q20,57348,CALC,037062,3272250,
67100510,58875,OHAA,039871,3468436,
62907610,56235,NEBU,036598,2759067,
00080S10,46701,ABXA,155280,533426,
10919W40,58939,DRUG,038223,3345123,
20536310,20493,CSZ,003336,7584,
19188J40,56294,COCP,019467,2790715,
38287210,56646,GMHI,037490,2987255,
09088110,48784,BMJ,165557,812326,
76674Q10,55273,RMNI,019802,2287852,
70261F10,58731,KTTA,039089,3449382,
69121K10,56808,OBDC,033337,3058459,
05332310,7195,TOTE,010991,27312,
75612510,21495,RRF,008987,84231,
82836G10,4340,SBOW,010221,2654473,
53122974,54311,LLYVA,017010,1924862,
G2782310,53927,DLPH,118122,1735209,
G6530510,57455,NGAC,039472,3278230,
68217M10,58738,OMQS,155894,3444216,
78074A10,11276,RLIN,024825,7936,
87184Q20,55593,SYRS,027392,2481688,
G8651P11,55511,SPI,178377,2396550,
58502B10,13979,MD,061325,24025,
64828T20,54398,RITM,017878,1953126,
G5338L10,58955,LGVC,023672,3474146,
09062W20,10390,BLFS,017199,8339,
13767K10,58933,CNGL,039721,3481078,
75915K30,54232,RGLS,013835,1893736,
48531410,21035,KAN,006338,2824528,
78506010,12038,SYI,022717,29752,
01951210,22168,ALD,001300,15029,
66732810,13413,NWSB,030932,22531,
19257610,20470,COH,003158,7269,
00486H10,13252,ADTN,030576,829,
02725920,59467,AMLI,107393,1987012,
60338020,54967,NERV,020225,2121176,
G6463T10,57028,NBAC,038462,3165184,
26660410,1425,DURI,004108,12153,
05534B76,20245,BCE,002137,3782,
97137810,55406,WSC,032771,2336446,
91913W10,41456,VLI,141363,27726,
29359410,57654,ENVX,039251,3306369,
53625R10,57248,LCAP,036808,3248968,
33850F10,57860,FLME,038018,3355113,
65720920,27626,NAWC,007951,21196,
65345N10,58872,NN,039992,3283368,
60901120,56274,MKGI,349530,2782429,
29273B30,55938,NDRA,029418,2655652,
45866R10,12516,IFLM,029086,23670,
55328R10,54379,MICT,160555,1948280,
48310420,58578,KAVL,164146,3429651,
G7S00T10,54185,PNR,008463,24106,
36162J10,13225,GEO,030536,33006,
89689F40,58223,TRKA,023563,3384630,
56608A10,58854,GATE,039619,3457928,
18978H20,56939,CNSP,035403,3105892,
75972010,14569,RCG,062731,641367,
44955L10,59282,IAUX,038632,1027070,
G5150210,21791,JCI,006268,31555,
17240620,44600,CIDM,155616,621870,
37229T50,55790,TOON,183524,2565584,
G2855310,57435,DSAC,037191,3290812,
26209410,16147,DRVR,163595,748451,
29415B10,55240,EVA,023296,2240895,
46124J20,58796,IVT,019855,3462028,
48115J10,58935,DERM,039941,3474726,
G7170410,59500,PTHR,041998,3612770,
82569810,7064,SHYF,009919,28773,
47714H10,58672,JTAI,039412,3435473,
76119X10,57653,RSVR,039363,3311618,
45874010,6617,ILTO,012711,6162,
79014810,26048,SJP,012544,28982,
72582K10,56810,PIC,037594,3055803,
85371710,20678,J,004503,11430,
00436Q10,55976,ACEL,036550,2673390,
17143910,57148,CCIV,039337,3242155,
96951B10,58530,WRAC,039214,3427775,
68989M20,57217,OUST,038343,3252784,
68622D10,57162,ORGN,039097,3234117,
00790310,211,AMDV,001161,881,
68218J10,58641,OABI,039399,3434093,
02364V20,30985,ATAX,016641,420478,
65445K10,59639,NNAG,042043,3676188,
30156910,1610,EXHS,004485,8822,
90291710,9804,UW,014477,33114,
07782B10,59258,BLTE,034025,3528578,
04045010,58920,ARIZ,040008,3477053,
G8598Y10,57081,SOAC,039624,3191987,
44874010,55078,HDRA,029666,2168649,
62942X30,54466,NYLD,018293,1965798,
64187110,59681,AMAM,039018,3408934,
94724R10,59012,WEAV,039914,3474045,
74824210,12608,QCSB,029282,22029,
81013110,3772,SHER,008947,32158,
22889510,15276,CCCE,023790,3443083,
26884L10,20662,EQT,004430,10909,
53622110,58260,LEV,038773,3250521,
98389F50,45005,XCYT,160809,817058,
69607750,12516,PTN,029086,23670,
,21696,BUI,010236,29789,
14860310,20733,CLD,004759,12041,
29462810,20894,EQC,013579,15148,
05615F10,53456,BWC,185229,1652246,
